english,german,similarity
"t a t S l a i c n a n i F d e t a d i l o s n o C e h t o t Notes to the Consolidated Financial Statements Allianz Group Annual Report 2007 As a result of the Allianz Group’s worldwide organization, the business activities of the Allianz Group are first segrega- ted by product and type of service: insurance activities, banking activities, asset management activities and corpo- rate activities.","g n a h n a n r e z n o K Konzernanhang Geschäftsbericht Allianz Gruppe 2007 Aufgrund der weltweiten Organisation des Allianz Konzerns sind die geschäftlichen Aktivitäten des Konzerns zunächst nach Produkten und Art der Dienstleistungen untergliedert: Versicherung, Bankgeschäft, Asset Management und Corpo- rate.",0.8754322528839111
"Thus, the Allianz Group’s segments are structured as Property-Casualty, Life/Health, Banking, Asset Management and Corporate.","Somit sind die operativen Seg- mente des Allianz Konzerns als Schaden-Unfall, Leben/ Kranken, Bankgeschäft, Asset Management und Corporate strukturiert.",0.8697419762611389
This geographic analysis is performed to provide further understanding of trends and results under- lying the segment data.,"Diese geographische Analyse wird mit dem Ziel bereitgestellt, ein besseres Verständnis der den Segmentdaten zugrunde liegenden Trends und Ergebnisse zu gewinnen.",0.8859870433807373
The Allianz Group’s German life insurance companies offer a comprehensive and unified range of life insurance and life insurance-related products on both an individual and group basis.,Die deutschen Lebensversicherungsgesellschaften des Allianz Konzerns bieten eine umfassende und standardisierte Auswahl von Lebensversicherungen und lebensversicherungsbezogenen Produkten sowohl für Einzelpersonen als auch für Gruppen an.,0.8834748268127441
"The Allianz Group operates through the domestic and international branch network of the Dresdner Bank Group and through various subsidiaries both in Germany and abroad, some of which also have branch networks.","Der Allianz Konzern betreibt seine Geschäfte über das in- und ausländische Zweigstellen- netz der Dresdner Bank Gruppe sowie über verschiedene Tochtergesellschaften im In- und Ausland, die teilweise ebenfalls über Zweigstellennetze verfügen.",0.8685303926467896
"As measured by total assets under management at December 31, 2007, the Allianz Group is one of the five largest asset managers in the world.",Dezember 2007 ist der Allianz Konzern einer der fünf größten Asset Manager weltweit.,0.8748227953910828
"Further, the Corporate segment includes group funding and risk management activities, such as the senior bonds, subordi- nated bonds and money market securities issued or gua- ranteed by Allianz SE and the related derivative financial instruments held by Allianz SE or one of its subsidiaries.","Außerdem enthält der Geschäfts- bereich Corporate die Konzernfinanzierung und die Risiko- managementaktivitäten wie die von der Allianz SE emittierten oder garantierten Anleihen, nachrangigen Anleihen und Geldmarktpapiere sowie die damit zusammenhängenden, von der Allianz SE oder ihren Tochterunternehmen gehal- tenen derivativen Finanzinstrumente.",0.9016100168228149
4) Consists of non-Dresdner Bank banking operations within our Banking segment.,4) Setzt sich zusammen aus Nicht-Dresdner-Bank-Geschäft innerhalb unseres Banksegments.,0.8923785090446472
"At Dresdner Bank this led to reduced operating revenues and reduced operating profit of € 6 mn and € 6 mn, respectively, compared to the figures as stated in 2006.",Diese Umstellung verringerte bei der Dresdner Bank die operativen Erträge und das operative Ergebnis um jeweils 6 Mio € im Vergleich zu den 2006 ausgewiesenen Werten.,0.9159438014030457
81 75 71 66 56 51 Income from financial assets and liabilities carried at fair value through income (net) 31 29 38 37 19 18 Other income 14 14 11 12 11 11 Operating revenues?),8 75 71 66 56 51 Erträge (netto) aus erfolgswirksam zum Zeitwert bewerteten Finanzaktiva und Finanzpassiva 31 29 38 37 19 18 Sonstige Erträge 14 14 11 12 11 11 Operative Erträge?,0.8671058416366577
5) Consists of retention payments for the management and employees of PIMCO and Nicholas Applegate.,5) Enthält Halteprämien für Management und Mitarbeiter von PIMCO und Nicholas Applegate.,0.9059319496154785
?),!,0.8647226691246033
Substantially all of the unrealized losses have been in a continuous loss position for less than 6 months.,"Im Wesentlichen befanden sich alle nichtrealisierten Verluste in einer weniger als sechs Monate dauernden, ununterbrochenen Verlustposition.",0.8556727170944214
The Allianz Group maintains a centralized program for natural catastrophe events that pools exposures from a number of subsidiaries by internal reinsurance agreements with Allianz SE.,"Der Allianz Konzern führt ein zentrali- siertes Programm für Naturkatastrophen, welches das Risiko einiger Tochterunternehmen durch interne Rückversiche- rungsabkommen mit der Allianz SE bündelt.",0.8606071472167969
Allianz SE limits exposures in this portfolio through external reinsurance.,Die Allianz SE begrenzt das Risiko in diesem Portfolio durch externe Rück- versicherungen.,0.8592986464500427
"For other risks, the subsidiaries of the Allianz Group maintain individual reinsurance programs.",Für sonstige Risiken halten die Tochterun- ternehmen des Allianz Konzerns individuelle Rückversiche- rungsprogramme vor.,0.8840829133987427
"Additionally, and as appro- priate, the Allianz Group may also require letters of credit, deposits, or other financial measures to further minimize its exposure to credit risk.","Ferner kann der Allianz Konzern geeignetenfalls Bürgschaften, Einlagen oder sonstige Finanzmaßnahmen fordern, um die Gefährdung durch Kreditrisiken weiter zu vermindern.",0.8927156925201416
.,.,0.9999995231628418
Partly the portfolio of real estate held for own use has already been disposed in 2007.,Die Bestände aus eigen- genutztem Grundbesitz wurden im Geschäftsjahr 2007 bereits teilweise veräußert.,0.8928595781326294
The Allianz Group is seeking to dispose of Selecta AG in 2008.,"Der Allianz Konzern plant, die Selecta AG im Laufe des Jahres 2008 zu veräußern.",0.864854097366333
Allianz Group Annual Report 2007 Notes to the Consolidated Financial Statements The Allianz Group applies generally acknowledged valua- tion principles to determine the value in use.,Geschäftsbericht Allianz Gruppe 2007 Konzernanhang Der Nutzungswert wird vom Allianz Konzern unter Anwen- dung allgemein anerkannter Bewertungsgrundsätze ermittelt.,0.8511025309562683
.,.,0.9999995231628418
"Total 292,244 287,032 As of December 31, 2007 2006 €mn €mn Traditional participating insurance contracts (SFAS 120) 127,502 123,835 Long-duration insurance contracts (SFAS 60) 46,337 45,390 Universal life-type insurance contracts (SFAS 97) 89,840 86,681 Non unit linked investment contracts 564 427 Total 264,243 256,333 Changes in aggregate policy reserves for traditional participating insurance contracts and long-duration insurance con- tracts for the years ended December 31, 2007 and 2006 were as follows: 2007 2006 Traditional Long-duration Traditional Long-duration participating insurance contracts participating insurance contracts insurance contracts (SFAS 60) insurance contracts (SFAS 60) (SFAS 120) (SFAS 120) €mn €mn €mn €mn As of January 1, 123,835 45,390 120,967 44,624 Foreign currency translation adjustments (104) (755) (119) (356) Changes in the consolidated subsidiaries of the Allianz Group _— 10 _ _ Changes recorded in consolidated income statements 2,445 954 2,393 927 Novation of reinsurance agreements _— _ (420) _ Dividends allocated to policyholders 1,278 207 1,029 198 Additions and disposals _— (2) _ _ Other changes 48 533 (15) (3) As of December 31, 127,502 46,337 123,835 45,390 1) Mainly relating to a reclassification from reserves for premium refunds and other insurance reserves.",Dezember 2007 2006 Mio€ Mio€ Traditionelle Lebensversicherungsverträge FE we 127 502 123 835 onstige langlaufende Versicherungs- Verträge (SFAS 60) 46337 45390 - - Yerträge vom Typ Universal Life (SFAS 7 89 840 86 681 Nicht fondsgebundene Investmentverträge 564 427 Summe 264 243 256 333 Die Deckungsrückstellungen aus traditionellen Lebensversicherungsverträgen mit Gewinnbeteiligung und aus sonstigen langlaufenden Versicherungsverträgen haben sich wie folgt entwickelt: 2007 2006 Traditionelle Lebensversicherungs- verträge mit Sonstige langlaufende Versicherungsverträge Traditionelle Lebensversicherungs- verträge mit Versicherungsverträge Sonstige langlaufende Gewinnbeteiligung (SFAS 60) Gewinnbeteiligung (SFAS 60) (SFAS 120) (SFAS 120) Mio € Mio € Mio € Mio€ Stand 1.1.,0.8578603863716125
"Additionally, many of the Allianz Group’s traditional contracts issued in France and Italy do not incorporate significant insurance risk, although they are accounted for as insurance contracts, because of their discretionary par- ticipation features.","Darüber hi- naus bergen zahlreiche traditionelle Verträge im Allianz Konzern, die in Frankreich und Italien vertrieben werden, kein signifikantes versicherungstechnisches Risiko, unge- achtet der Tatsache, dass diese Verträge aufgrund der er- messensabhängigen Überschussbeteiligung als Versiche- rungsverträge bilanziert werden.",0.8641231656074524
"Further, as of December 31, 2007, Allianz SE had an unissued conditional capital in the amount of € 250,000,000 (97,656,250 shares), authorized in 2006 and in the amount of € 5,632,000 (2,200,000 shares), authorized in 2004.","Dezember 2007 ein bedingtes Kapital in Höhe von 250 000 000 € (97 656 250 Aktien), genehmigt in 2006, und in Höhe von 5 632 000 € (2 200 000 Aktien), genehmigt in 2004.",0.8625292181968689
"As a result, issued capital increased by € 3 mn and capital reserve in- creased by € 155 mn.",Dies führte zu einer Erhöhung des gezeichneten Kapitals um 3 Mio € und der Kapitalrück- lagen um 155 Mio €.,0.8708062767982483
"In April 2007 16,974,357 new Allianz SE shares were issued for the execution of the minority buy-out of AGF shares.","Im April 2007 wurden für die Übernahme der Anteile der Minderheitsaktionäre an der AGF neue Aktien der Allianz SE ausgegeben, die zu einer Erhöhung der Aktienstückzahl um 16 974 357 führte.",0.8784594535827637
"On October 13, 2006, Allianz AG and RAS merged resulting in the issuance of 25,123,259 shares of Allianz SE to the shareholders of RAS.",Oktober 2006 wurden aufgrund der Fusion der Allianz AG und der RAS 25 123 259 Aktien der Allianz SE an die Aktionäre der RAS ausgegeben.,0.9261794090270996
"In September 2005, the Allianz Group issued 10,116,850 shares for proceeds of € 1,062 mn, which increased issued capital by € 26 mn and capital reserve of € 1,036 mn.","Im September 2005 gab der Allianz Konzern 10 116 850 neue Aktien mit einem Erlös von 1 062 Mio € aus, die das gezeich- nete Kapital um 26 Mio € und die Kapitalrücklage um 1036 Mio € erhöhten.",0.890143632888794
"In 2005, the Dresdner Bank Group placed 17,155,008 shares of Allianz SE in the market.",Während des Jahres 2005 hat die Dresdner Bank Gruppe 17 155 008 Stückaktien der Allianz SE am Markt platziert.,0.9537531733512878
"On January 1, 2005, the Financial Conglomerates Directive, a supplementary European Union (or “EU”) directive, became effective in Germany.","Januar 2005 wurde in Deutschland die Finanzkonglomeraterichtlinie, eine ergänzende EU-Richt- linie, wirksam.",0.8709966540336609
The Allianz Group is a financial conglomerate within the scope of the directive and the related German law.,Bei der Allianz Gruppe handelt es sich nach dieser Richtlinie und den ausführenden deutschen Gesetzen um ein Finanzkonglomerat.,0.8882006406784058
The law requires that the financial conglomerate calculates the capital needed to meet the re- spective solvency requirements on a consolidated basis.,"Das Gesetz verlangt, dass ein Finanzkonglomerat die Erfüllung der Solvabilitätsanforderung auf konsolidierter Basis berechnet.",0.8645078539848328
"In addition, for Allianz SE to maintain its status as a “financial holding com- pany” under the U.S. Gramm-Leach-Bliley Financial Modern- ization Act of 1999, Dresdner Bank must be considered “well capitalized” under guidelines issued by the Board of Gover- nors of the Federal Reserve System.","Damit die Allianz SE nach den US-Richtlinien des „Gramm-Leach-Bliley Financial Moder- nization Act of 1999“ ihren Status als „Financial Holding Company“ behält, muss die Dresdner Bank als „well capita- lized“ eingestuft werden, und zwar nach den Bestimmungen des „Board of Governors of the Federal Reserve System“.",0.8628886342048645
"As shown in the table below, Dresdner Bank maintained a “well capitalized” position during both 2007 and 2006.","Wie die folgende Tabelle zeigt, hat die Dresdner Bank eine „well capitalized“- Position in 2007 und 2006 behalten.",0.9446655511856079
The minimum capital requirements and dividend restrictions vary by jurisdiction.,Die Anforderun- gen an das Mindestkapital und die Beschränkungen der Dividenden variieren in Abhängigkeit von den gesetzlichen Vorschriften.,0.8573941588401794
Dividends paid in excess of these limitations generally require prior approval of the insurance commissioner of the state of domicile.,"Dividenden, die über diese Beschränkungen hinaus ausge- zahlt werden, benötigen im Allgemeinen die vorherige Zustimmung des Versicherungsbeauftragten des Heimat- staates.",0.8893541693687439
The Allianz Group believes that these restrictions will not affect the ability of Allianz SE to pay dividends to its shareholders in the future.,"Der Vorstand des Allianz Konzerns nimmt an, dass diese Beschränkungen die Fähigkeit des Allianz Konzerns, zukünftig Dividenden an seine Aktionäre auszuschütten, nicht beeinflusst.",0.8538463711738586
.,.,0.9999995231628418
.,.,0.9999995231628418
"Additionally, changes of applica- ble tax rates due to changes in tax law produced deferred tax income of € 185 mn (2006 expense of € 18 mn; 2005 in- come of €7 mn).",Aus der Änderung der anzuwendenden Steuersätze infolge von Gesetzesände- rungen ergibt sich ein latenter Steuerertrag von 185 (2006: Aufwand von 18; 2005: Ertrag von 7) Mio €.,0.8697059750556946
In this amount is included a tax income of €152 ting fi the tet fi mn resulting from the German corporate tax reform.,Darin enthalten istein Steuerertrag von 152 Mio € aus der Senkung der Steuersätze im Rahmen der Unternehmensteuerreform in Deutschland.,0.8664737939834595
The expected tax rate for domestic Allianz Group subsidiaries applied in the recon- ciliation includes corporate tax and the solidarity surcharge and amounts to 26.38 % (2006: 26.38 %; 2005: 26.38%).,"Der in der Überleitungsrechnung an- gewendete erwartete Steuersatz für inländische Konzernun- ternehmen umfasst die Körperschaftsteuer und den Solida- ritätszuschlag und beträgt 26,38 (2006: 26,38; 2005: 26,38) %.",0.8573420643806458
th .,.,0.8809432983398438
"Changes to tax rates already ad- opted on December 31, 2007, are taken into account.",Dezember 2007 bereits beschlossene Steuersatzänderungen sind berücksichtigt.,0.866222083568573
"Tax losses carried forward are scheduled according to their expiry periods as follows: 2007 €mn 2008 64 2009 120 2010 63 2011 120 2012 149 2013 7 2014 58 2015 2 2016 2017 10 >10 years 1,209 Unlimited 12,271 Total 14,079 Allianz Group Annual Report 2007 Notes to the Consolidated Financial Statements Net fee and commission income from the Banking Segment 42 Supplemental information on the Banking Segment Net interest income from the Banking Segment Segment Consoli- Group dation €mn €mn €mn 2007 Interest and similar income 8,370 (66) 8,304 Interest expense (5,266) 178 (5,088) Net interest income 3,104 112 3,216 2006 Interest and similar income 7,312 (52) 7,260 Interest expense (4,592) 71 (4,521) Net interest income 2,720 19 2,739 2005 Interest and similar income 7,321 (36) 7,285 Interest expense (5,027) 81 (4,946) Net interest income 2,294 45 2,339 Segment Consoli- Group dation €mn €mn €mn 2007 Fee and commission income 3,651 (390) 3,261 Fee and commission expense (603) 18 (585) Net fee and commission income 3,048, (372) 2,676 2006 Fee and commission income 3,598 (421) 3,177 Fee and commission expense (590) 57 (533) Net fee and commission income 3,008 (364) 2,644 2005 Fee and commission income 3,397 (313) 3,084 Fee and commission expense (547) 24 (523) Net fee and commission income 2,850 (289) 2,561 The net fee and commission income of the Allianz Group’s Banking segment includes the following: 2007 2006 2005 €mn €mn €mn Securities business 1,347 1,352 1,225 Investment advisory 357 421 380 Payment transactions 350 342 360 Merger and acquisitions advisory 214 235 219 Underwriting business 78 129 102 Other 702 529 564 Total 3,048 3,008 2,850 Volume of foreign currency exposure from the Banking segment The amounts reported constitute aggregate Euro equivalents of a wide variety of currencies outside the European Mon- etary Union (“EMU”).",Die steuerlichen Verlustvorträge werden gemäß ihren Ver- fallsperioden wie folgt gegliedert: 2007 Mio € 2008 64 2009 120 2010 63 2011 120 2012 149 2013 7 2014 58 2015 2 2016 6 2017 10 >10 Jahre 1209 Unbegrenzt 12271 Insgesamt 14.079 Geschäftsbericht Allianz Gruppe 2007 Konzernanhang 42 Ergänzende Angaben zum Bankgeschäft S f egment Kol Konzern 1eru Mio € u Miog 5007 - Zinsen und ähnliche Erträge 8370 -66 8304 Zinsaufwendungen -5266 178 -5.088 — Zinsüberschuss 3104 112 3216 2006 Zinsen und ähnliche Erträge 7312 -52 7260 Zinsaufwendungen -4592 71 4521 Zinsüberschuss 2720 19 2739 2005 Zinsen und ähnliche Erträge 7321 -36 7285 Zinsaufwendungen -5027 8 4946 Zinsüberschuss 2294 45 2339 Segment Konsol- Konzern dierung Mio € Mio € Mio € 2007 Provisions- und Dienstleistungserträge 3651 -390 3261 Provisions- und Dienstleistungsaufwendungen -603 18 -585 Provisionsüberschuss 3.048 -372 2676 2006 Provisions- und Dienstleistungserträge 3598 421 3177 Provisions- und Dienstleistungsaufwendungen 590 57 533 Provisionsüberschuss 3.008 -364 2644 2005 Provisions- und Dienstleistungserträge 3397 313 3.084 Provisions- und Dienstleistungsaufwendungen 547 24 523 Provisionsüberschuss 2850 -289 2561 Der Provisionsüberschuss aus dem Bankgeschäft des Allianz Konzerns setzt sich wie folgt zusammen: 2007 2006 2005 Mio € Mio € Mio € Wertpapiergeschäft 1347 1352 1225 Vermögensverwaltung 357 421 380 Zahlungsverkehr 350 342 360 Mergers & Acquisitions 214 235 219 Emissionsgeschäft 78 129 102 Übrige 702 529 564 Summe 3048 3.008 2850 Die Beträge geben die Euro-Gegenwerte der verschiedenen Währungen außerhalb des Euro-Raums an.,0.8533058762550354
The Allianz Group received no deposits on terms other than those available in the normal course of banking operations.,Der Allianz Konzern erhielt keine Einlagen zu anderen Bedingungen als den im gewöhnlichen Bankge- schäft zugänglichen.,0.8602793216705322
The latter include agreements to exchange previ- ously defined assets or payment series.,Letztere enthalten Vereinbarungen über den Tausch zuvor definierter Vermögenswerte oder Zahlungsreihen.,0.8593617677688599
"Specifically, the Allianz Group selectively uses de- rivative financial instruments such as swaps, options and forwards to hedge against changes in prices or interest rates in their investment portfolio.","Insbesondere nutzt der Allianz Konzern ausgewählte derivative Finanzinstrumente wie Swaps, Optionen und For- wards zur Absicherung seines Finanzanlagebestands gegen Marktpreis- oder Zinsschwankungen.",0.8600150346755981
Ineffectiveness of the cash flow hedges led to net realized losses of € 1 mn in 2007 (2006: €2 mn).,Ineffektivitäten von Cashflow Hedges führten 2007 zu realisierten Nettoverlusten in Höhe von 1 (2006: 2) Mio €.,0.8795110583305359
This hedging strategy was terminated in the second quarter of 2003.,Diese Absicherungsstrategie wurde im zweiten Quartal 2003 beendet.,0.9243493676185608
Whenever possible the fair value is determined using the market prices avail- able in active markets.,Wenn immer möglich wurden in aktiven Märkten vorhan- dene Marktpreise zur Bestimmung des beizulegenden Zeit- wertes verwendet.,0.8772407174110413
IAS 32 classifies any puttable instrument as a financial instrument.,IAS 32 klassifiziert jedes einlös- bare Instrument als Finanzinstrument.,0.9330741167068481
The difference between transaction price and the model fair value is called day one profit.,Die Differenz zwischen Transaktionspreis und Modellwert wird als „Day One Profit“ bezeichnet.,0.9278514385223389
"In June 2006, the Allianz Group sold its 10.6% shareholding in Schering AG for approximately € 1.8 bn to Dritte BV GmbH, a 100% subsidiary of Bayer AG.","Verkauf der Beteiligung an Schering m Juni 2006 hat der Allianz Konzern seine Beteiligung in Höhe von 10,6% an der Schering AG für rund 1800 Mio€an die Dritte BV GmbH, eine 100%ige Tochtergesellschaft der Bayer AG, verkauft.",0.911916196346283
"Following this sale, Bayer AG acquired control of Schering AG.",Im Zusammenhang mit diesem Verkauf erlangte die Bayer AG die Kontrolle über die Schering AG.,0.9216253757476807
"46 Contingent liabilities, commitments, guarantees, and assets pledged and collateral Allianz Group companies are involved in legal, regulatory and arbitration proceedings in Germany and a number of foreign jurisdictions, including the United States, involving claims by and against them, which arise in the ordinary course of their businesses, including in connection with their activities as insurance, banking and asset management companies, employers, investors and taxpayers.","46 Eventualverbindlichkeiten, Verpflichtungen, Bürgschaften, verpfändete Vermögenswerte und Sicherheiten Gesellschaften des Allianz Konzerns sind im Rahmen des normalen Geschäftsbetriebs in ihrer Eigenschaft als Versi- cherungs-, Bank- und Vermögensverwaltungsgesellschaften, Arbeitgeber, Investoren und Steuerzahler in gerichtliche und aufsichtsrechtliche Verfahren sowie in Schiedsverfahren in Deutschland und anderen Ländern einschließlich der Vereinigten Staaten von Amerika involviert.",0.8695396184921265
"On November 5, 2001, a lawsuit, Silverstein v. Swiss Re Inter- On November 5, 2001, a lawsuit, Silverstein v. Swiss Re Inter- national Business Insurance Company Ltd., was filed in the United States District Court for the Southern District of New York against certain insurers and reinsurers, including a subsidiary of Allianz SE which is now named Allianz Global Risks US Insurance Company (“AGR US”).",November 2001 wurde unter der Bezeichnung Silver- stein gegen Swiss Re International Business Insurance Company Ltd. eine Klage gegen mehrere Versicherungs- und Rückversicherungsgesellschaften einschließlich der heute unter dem Namen Allianz Global Risks US Insurance Co. (AGR US) tätigen Gesellschaft des Allianz Konzerns beim United States District Court for the Southern District of New York eingereicht.,0.9060952663421631
"In August 2005, two nearly identical class action complaints were filed in the Northern District of Illinois Eastern Division against Pacific Investment Management Company LLC t a t S l a i c n a n i F d e t a d i l o s n o C e h t o t s Notes to the Consolidated Financial Statements Allianz Group Annual Report 2007 (“PIMCO”), a subsidiary of Allianz Global Investors of America L.P.","Im August 2005 wurden gegen Pacific Investment Manage- ment Company LLC (PIMCO), eine Tochtergesellschaft der Allianz Global Investors of America L.P., zwei nahezu iden- tische Sammelklagen beim Northern District of Illinois, Eastern Division, eingereicht.",0.8593166470527649
The complaint makes the allegation that PIMCO violated the federal Commodity Exchange Act by engaging in market manipulation.,"Die Klage hat den Vorwurf zum Gegenstand, PIMCO habe durch Marktmanipulation gegen den bundesstaatli- chen Commodity Exchange Act verstoßen.",0.8583898544311523
The U.S. Department of Justice has alleged False Claims Act violations related to Fireman’s Fund Insurance Company’s (“FFIC”) involvement as a provider of Federal crop insurance from 1997 to 2003.,Das U.S. Department of Justice (DOJ) hat in Bezug auf Akti- vitäten unserer US-Tochtergesellschaft Fireman’s Fund Insurance Company (FFIC) als Anbieter bundesstaatlicher Agrarversicherungen in den Jahren 1997 bis 2003 eine Ver- letzung des False Claims Act geltend gemacht.,0.9130419492721558
"The majority of the allegations concern falsified documentation in FFIC’s Lambert, Mississippi and Modesto, California field offices.","Die Mehrheit der Vorwürfe betrifft verfälschte Dokumentationen in den FFIC-Außendienstbüros Lambert, Mississippi und Modesto, Kalifornien.",0.9008733034133911
Liquiditats-Konsortialbank GmbH (“LIKO”) is a bank founded in 1974 in order to provide funding for German banks which experience liquidity problems.,"Die Liquiditäts-Konsortialbank GmbH (LIKO) ist ein 1974 gegründetes Kreditinstitut, das zum Ziel hat, deutschen Banken in Liquiditätsschwierigkeiten finanzielle Mittel zur Verfügung zu stellen.",0.8601593375205994
"As a member of the Joint Fund, which is itself a shareholder in LIKO, Dresdner Bank AG is liable with the other members of the Joint Fund for additional capital con- tributions, with the maximum being the amount of Dresd- ner Bank AG’s annual contribution.","Als Mitglied des Einlagensicherungsfonds, der selbst Gesellschafter der LIKO ist, ist die Dresdner Bank zusammen mit den anderen Mitgliedern des Fonds für zu- sätzliche Kapitalleistungen gesondert haftbar, maximal in Höhe des Jahresbeitrags der Dresdner Bank.",0.8734351396560669
The Allianz Group engages in various lending commitments to meet the financing needs of its customers.,"Der Allianz Konzern geht verschiedene Darlehensverpflich- tungen ein, um dem Finanzierungsbedarf seiner Kunden zu entsprechen.",0.8960729837417603
"As of December 31, 2007 2006 €mn €mn Advances 34,065 35,149 Stand-by facilities 1,635 8,930 Guarantee credits 1,604 1,765 Discount credits 64 64 Mortgage loans/public-sector loans 527 662 Total 37,895 46,570 Moreover the Allianz Group has extended a loan commit- ment of € 245 mn to the purchaser of a real estate portfolio (“Charlotte”).",Dezember 2007 2006 Mio € Mio € Buchkredite 34.065 35149 Stand-by-Fazilitäten 1635 8930 Avalkredite 1604 1765 Wechseldiskontkredite 64 64 Hypothekendarlehen/Kommunalkredite 527 662 Summe 37 895 46570 Des Weiteren hat der Allianz Konzern im Rahmen der Ver- tragsverhandlungen dem Käufer eines Immobilienportfolios („Charlotte“) ein Darlehen in Höhe von 245 Mio € zugesagt.,0.8630132675170898
The Allianz Group occupies property in many locations under various long-term operating leases and has entered into various operating leases covering the long-term use of data processing equipment and other office equipment.,Der Allianz Konzern nutzt an vielen Standorten geleaste Büroräume auf der Basis verschiedener langfristiger Opera- ting-Lease-Verträge und hat verschiedene Leasingverträge über die langfristige Nutzung von Datenverarbeitungsan- lagen und anderen Büroeinrichtungen abgeschlossen.,0.8613448143005371
The exact amount of obligations for each member is calculated according to the provisions of a Federal Regu- ation (“Sicherungsfonds-Finanzierungs-Verordnung (Leben) —SichLVFinV”).,Der genaue Betrag der Zahlungsverpflichtungen für jedes Mitglied wird durch die Sicherungsfonds-Finanzierungs-Verordnung (Leben) (SichLVFinV) festgelegt.,0.8861914277076721
"As of December 31, 2007, the future liabilities of Allianz Lebensversicherungs-Aktiengesellschaft and its subsidiaries to the insurance guarantee scheme amount to annual contributions of € 36 mn (2006: € 47 mn) and an obligation for special payments of € 85 mn (2006: € 78 mn).",Dezember 2007 beliefen sich die zukünftigen Verpflichtungen der Allianz Lebens- versicherungs-AG und ihrer Tochtergesellschaften gegen- über dem Sicherungsfonds auf jährliche Beiträge von 36 (2006: 47) Mio € und die Verpflichtungen für Sonderbeiträge auf 85 (2006: 78) Mio €.,0.8971477150917053
"In December 2002, Protektor Lebensversicherungs-Aktien gesellschaft (“Protektor”), a life insurance company whose role is to protect policyholders of all German life insurers, was founded.","Bereits im Dezember 2002 wurde mit der Protektor Lebens- versicherungs-AG (Protektor) ein Lebensversicherungs- unternehmen gegründet, dessen Aufgabe der Schutz aller Versicherungsnehmer deutscher Lebensversicherungs- unternehmen ist.",0.8721768856048584
"Once a guarantee has been drawn upon, any amount paid by the Allianz Group to third-parties is treated as a loan to the customer, and is, therefore, principally subject to collateral pledged by the customer as specified in the agreement.","Sobald eine Bürgschaft in Anspruch genommen wurde, wird jeglicher vom Allianz Konzern an Dritte ausgezahlte Betrag als Forderung an Kunden behan- delt und unterliegt daher prinzipiell der vom Kunden ge- mäß dem Vertrag verpfändeten Sicherheit.",0.8534279465675354
"The Allianz Group’s banking operations in France, in the ordinary course of business, issue market value and perfor- mance-at-maturity guarantees in connection with mutual funds offered by the Allianz Group’s asset management op- erations in France.",Gesellschaften des Bankgeschäfts des Allianz Konzerns in Frankreich stellen im laufenden Geschäft in Verbindung mit den von Gesellschaften des Geschäftsbereichs Asset Management des Allianz Konzerns in Frankreich angebote- nen Investmentfonds Marktwertgarantien und Garantien der Wertentwicklung bei Fälligkeit aus.,0.8546701073646545
Such funds generally have a duration of five to eight years.,Derartige Fonds haben im Allgemeinen eine Laufzeit von fünf bis acht Jahren.,0.8936132192611694
have a duration of five to eight years.,eine Laufzeit von fünf bis acht Jahren.,0.912114143371582
"Indemnification contracts are executed by the Allianz Group with various counterparties under existing service, lease or acquisition transactions.","Entschädigungsverträge werden vom Allianz Konzern im Rahmen bestehender Service-, Miet- oder Akquisitionstrans- aktionen mit verschiedenen Gegenparteien abgeschlossen.",0.8875786662101746
"Such contracts may also be used to indemnify counterparties under various contingencies, such as changes in laws and regulations or litigation claims.","Derartige Verträge können auch genutzt werden, um eine Gegenpartei für diverse Eventualverbindlichkeiten, beispiels- weise die Änderung von Gesetzen oder Vorschriften sowie Ansprüche aus Rechtsstreitigkeiten, zu entschädigen.",0.8850957751274109
"In connection with the sale of various of the Allianz Group’s former private equity investments, subsidiaries of the Allianz Group provided indemnities to the respective buyers in the event that certain contractual warranties arise.",Im Zusammenhang mit dem Verkauf verschiedener ehemaliger Private-Equity-Investments des Allianz Konzerns stellten bestimmte Konzernunternehmen den jeweiligen Käufern für den Fall des Eintretens bestimmter vertraglicher Ge- währleistungsfälle Entschädigungen bereit.,0.9422677159309387
"As of December 31, 2007, € 156,096 mn (2006: € 134,005 mn) re- lated to collateral that the Allianz Group has received and sold or repledged.","Dezember 2007 beliefen sich die Sicherheiten, die der Allianz Konzern erhalten und verkauft oder erneut verpfändet hat, auf 156 096 (2006: 134.005) Mio €.",0.8735432624816895
"Additionally, the Allianz Group paid contributions for state pension schemes of €398 mn (2006: € 381 mn; 2005: € 362 mn).",Zusätzlich zahlte der Allianz Konzern Beiträge zu staat- lichen Pensionsplänen in Höhe von 398 (2006: 381; 2005: 362) Mio €.,0.9100420475006104
Volatility was derived from observed histori- cal market prices.,Die Volatilität wird aus beobachtbaren historischen Marktpreisen abgeleitet.,0.8539064526557922
"As of December 31, 2007, the Allianz Group recorded a liabil- ity, in other liabilities, for the unexercised stock appreciation rights of € 182 mn (2006: € 276 mn).",Dezember 2007 bildete der Allianz Konzern für die nicht ausgeübten Stock Appreciation Rights eine Rückstel- ung in Höhe von 182 (2006: 276) Mio € und erfasste sie unter Andere Verbindlichkeiten.,0.858562171459198
The restricted stock units vest after five years.,Die Restricted Stock Units haben eine Sperrfrist von fünf Jahren.,0.8728838562965393
